sponsor,approval_rate,total
"Tunitas Therapeutics, Inc.",0.0,1
Ersi Voskaridou,1.0,1
Lindenhofgruppe AG,0.0,1
"SMR Biotech Co., Ltd.",0.0,1
"T3D Therapeutics, Inc.",1.0,1
Ahmed Nasr,0.0,1
Ladan Espandar,0.0,1
Electrophysiology Research Foundation,0.0,1
"SillaJen, Inc.",0.0,1
Guangzhou 8th People's Hospital,0.0,1
Clinical Directors Network,0.0,1
"Norman B. Gaylis, MD",1.0,1
IVI Barcelona,1.0,1
Symic Vascular,1.0,1
"Virender S Sangwan, MBBS, MS",0.0,1
Indena S.p.A,0.0,1
Thomas Hatschek,1.0,1
Edward Kim,1.0,1
University of Patras,1.0,1
Arrevus Inc.,1.0,1
ImmunoBiology Limited,1.0,1
Geophyt S.r.l.s.,0.0,1
Vinmec Healthcare System,1.0,1
"Mamatha Pasnoor, MD",0.0,1
"Evan Adelstein, MD",0.0,1
Wouter H. van Geffen,0.0,1
Thai Traditional Medical Knowledge Fund,0.0,1
"Novel Anti-Infective Technologies, LLC",1.0,1
Bozok University,0.0,1
Kyungpook National University Hospital,0.0,1
"Francisco Espinoza, MD",1.0,1
"Northside Hospital, Inc.",0.0,1
Rodwige J. Desnoyers,0.0,1
"Smith & Nephew, Inc.",0.0,1
Stamford Hospital,0.0,1
Primus Pharmaceuticals,1.0,1
"Ajjai Alva, MD",0.0,1
"NantBioScience, Inc.",0.0,1
Combioxin SA,1.0,1
"Xiamen Innovax Biotech Co., Ltd",0.0,1
"Osama Rahma, MD",0.0,1
Original BioMedicals Co. Ltd.,0.0,1
Novo Cellular Medicine Institute LLP,0.0,1
"Regenerative Patch Technologies, LLC",0.0,1
"Alliance Foundation Trials, LLC.",0.0,1
AKARI Therapeutics,0.0,1
Buckinghamshire Healthcare NHS Trust,0.0,1
Kameda Medical Center,1.0,1
"Trek Therapeutics, PBC",1.0,1
Russell Swerdlow,1.0,1
MRC/UVRI and LSHTM Uganda Research Unit,0.0,1
Michelle Melisko,0.0,1
Kristian Kiim Jensen,0.0,1
Centre Hospitalier Régional d'Orléans,0.0,1
"Nick Giannoukakis, PhD",0.0,1
Osaka Medical College,1.0,1
Kimberly Blackwell,0.0,1
Inland Norway University of Applied Sciences,0.0,1
"Guizhou Tongjitang Pharmaceutical Co.,Ltd",1.0,1
Eva Prescott,0.0,1
"miRagen Therapeutics, Inc.",1.0,1
Anthony Iacco,0.0,1
Yi Yang,0.0,1
Ahmed Alanwar,1.0,1
ESSA Pharmaceuticals,0.0,1
"Topokine Therapeutics, Inc.",0.0,1
Eupraxia Pharmaceuticals Inc.,0.0,1
Bioeq GmbH,1.0,1
Michael Cotten,0.0,1
Pawel Kalinski,0.0,1
Federal University of Bahia,1.0,1
Gundersen Lutheran Medical Foundation,0.0,1
Cherie Q. Marfori,0.0,1
"National Institute of Cardiology, Laranjeiras, Brazil",1.0,1
Yeh,1.0,1
Cipla Ltd.,0.0,1
Marilyn Glassberg,0.0,1
Ewha Womans University Mokdong Hospital,0.0,1
Skin Care and Laser Physicians of Beverly Hills,1.0,1
vghtpe user,0.0,1
"Nicholaos C Bellos, MD",0.0,1
University of Luebeck,0.0,1
"Hospital Central San Luis Potosi, Mexico",0.0,1
University of Notre Dame Australia,0.0,1
"Guangzhou Double Bioproducts Co., Ltd",0.0,1
Prothena Biosciences Limited,0.0,1
"Alison Sehgal, MD, MS",0.0,1
Julphar Gulf Pharmaceutical Industries,1.0,1
Martina Sester,0.0,1
Chong Qing Reproducive and Genetic Institute,0.0,1
"Jonathan Trent, MD, PhD",1.0,1
"Amanda D. Spear, CCRC",0.0,1
Patrice D. Cani,1.0,1
Ramin Khatami,0.0,1
The Deutsche Diabetes Forschungsgesellschaft e.V.,1.0,1
Zhixiang Huang,0.0,1
Fundação Educacional Serra dos Órgãos,0.0,1
Revimmune,0.0,1
CleveXel Pharma,0.0,1
Ezra Cohen,0.0,1
"Zhi-Hong Liu, M.D.",0.0,1
The Second Affiliated Hospital of Chongqing Medical University,0.0,1
"Wellesley Pharmaceuticals, LLC",1.0,1
"Fu Xing Hospital, Capital Medical University",0.0,1
"Entera Health, Inc",0.0,1
Roxane Laboratories,0.0,1
Matthew Neal MD,0.0,1
Joshua Herskovic,0.0,1
Trommsdorff GmbH & Co. KG,0.0,1
David Garcia Cinca,0.0,1
Musli Thyropeutics Ltd.,0.0,1
"Guangzhou Yipinhong Pharmaceutical CO.,LTD",0.0,1
Jean Yuh Tang,1.0,1
Servier Hellas Pharmaceuticals Ltd.,0.0,1
Hearn Jay Cho,1.0,1
Li Bo,0.0,1
"Clifford Hospital, Guangzhou, China",0.0,1
WntResearch AB,1.0,1
"The First Affiliated Hospital, Guangzhou University of Traditional Chinese Medicine",0.0,1
"Glia, LLC",0.0,1
Aurelius Omlin,0.0,1
"Panbela Therapeutics, Inc.",1.0,1
Nordic Nanovector,0.0,1
Direct Plantes,0.0,1
Ralitza Gavrilova,0.0,1
Yi Miao,0.0,1
Kansas City Heart Rhythm Institute,0.0,1
"Shanghai Yizhong Biotechnology Co., Ltd.",1.0,1
Collin County Ear Nose & Throat,0.0,1
The First Affiliated Hospital of Shanxi Medical University,0.0,1
University of Medicine and Pharmacy Craiova,0.0,1
Instituto de Investigación Sanitaria de la Fundación Jiménez Díaz,0.0,1
Willem Daniel Francois Venter,0.0,1
"Altaco XXI, LLP",0.0,1
Osteros Biomedica Ltd,0.0,1
"Drug Safety Research Unit, Southampton, UK",0.0,1
Nature Cell Co. Ltd.,1.0,1
Wolfgang-Michael Franz,0.0,1
Immutep Australia Pty. Ltd.,1.0,1
Tangent Data,0.0,1
One Fertility,0.0,1
Karus Therapeutics Limited,0.0,1
Isabella Guiha,0.0,1
Seton Healthcare Family,0.0,1
Jordan Collaborating Cardiology Group,0.0,1
M.H.H. Kramer,1.0,1
Epirus Biopharmaceuticals (Switzerland) GmbH,0.0,1
Ichnos Sciences SA,1.0,1
North Toronto Eye Care Laser and Eye Specialists,0.0,1
"Poveda, Andrés, M.D.",0.0,1
Pär Johansson,1.0,1
The Affiliated Hospital of Inner Mongolia Medical University,0.0,1
"Medanta, The Medicity, India",1.0,1
Oussama Wazni,0.0,1
Dr. Frank Behrens,0.0,1
"ENT and Allergy Associates, LLP",0.0,1
"Juan Celedon, MD",0.0,1
Covis Pharma S.à.r.l.,0.0,1
TRB Chemedica International SA,1.0,1
Nabil Adra,0.0,1
Kenneth Hargreaves,0.0,1
Montefarmaco OTC SpA,1.0,1
Helse Fonna,0.0,1
Affibody,0.0,1
Labo'Life,0.0,1
Fujian Provincial Hospital,1.0,1
"Peter J. Ruane, M.D., Inc.",0.0,1
Myelo Therapeutics GmbH,1.0,1
Abdi İbrahim Otsuka,0.0,1
Fundacion Investigacion Interhospitalaria Cardiovascular,0.0,1
Semmelweis University,1.0,1
Italo Porto,0.0,1
Douglas Mental Health University Institute,0.0,1
"TaiRx, Inc.",0.0,1
Pakistan Institute of Living and Learning,0.0,1
Robin Kate Kelley,1.0,1
Laboratoires Genévrier,0.0,1
Kevin Flanigan,0.0,1
4D pharma plc,1.0,1
Institut Guttmann,1.0,1
St. Luke's Hospital of Duluth,0.0,1
Hospital San Juan de la Cruz,0.0,1
UBI Pharma Inc.,0.0,1
Navitas Pharma,0.0,1
IGEA,0.0,1
EspeRare Foundation,0.0,1
GUO WEI,1.0,1
Nancy Zucker,0.0,1
Ass. Prof. Katarina Hedin,1.0,1
Qamar Khan,0.0,1
"Arthrex, Inc.",0.0,1
San Diego Sexual Medicine,0.0,1
Mina Alpha Limited,1.0,1
Avanta Trading Ltd.,0.0,1
"Alexander Flannery, 859-323-4011",0.0,1
"Nanjing Yoko Biomedical Co., Ltd.",0.0,1
Biota Pharma Europe Limited,0.0,1
LIN QIANG,0.0,1
"Todd M Koelling, MD",0.0,1
Taris Biomedical LLC,1.0,1
Pharmaceutical Research Management srl,0.0,1
Geoffrey W Jara-Almonte,0.0,1
Sabine Klein,0.0,1
Pavel Klein,0.0,1
"GID BIO, Inc.",0.0,1
"Halina M Zyczynski, MD",0.0,1
Actinogen Medical,0.0,1
Emiliano Petrucci,0.0,1
MSD Wellcome Trust Hilleman Laboratories Pvt. Ltd.,1.0,1
Parker Institute for Cancer Immunotherapy,0.0,1
Procter & Gamble Beauty,0.0,1
Retina-Vitreous Associates Medical Group,0.0,1
UAS Labs LLC,0.0,1
Cidara Therapeutics Inc.,1.0,1
Allegheny Singer Research Institute (also known as Allegheny Health Network Research Institute),0.0,1
Brainfarma Industria Química e Farmacêutica S/A,0.0,1
Yun-fei Xia,1.0,1
"OcuCure Therapeutics, Inc.",0.0,1
Lakewood-Amedex Inc,1.0,1
"NS Pharma, Inc.",1.0,1
Sharon Stein,0.0,1
University of Abuja,1.0,1
Jennifer Mitchell,0.0,1
LI ZHAO,0.0,1
José Antonio Carrion,0.0,1
Gold Coast Hospital and Health Service,0.0,1
Anja Bisgaard Pinborg,0.0,1
"Surefire Medical, Inc.",0.0,1
Giuseppe Giaccone,0.0,1
"Neal D. Bhatia, MD",0.0,1
Pharmatech,0.0,1
University of Tromso,0.0,1
Hopital Antoine Beclere,1.0,1
Orygen,0.0,1
"F-star Therapeutics, Inc.",1.0,1
Institut für Pharmakologie und Präventive Medizin,0.0,1
Magrabi Eye & Ear Hospital,0.0,1
Dr. Vicky Tagalakis,0.0,1
VA Puget Sound Health Care System,1.0,1
YongChan Lee,0.0,1
Biohit Oyj,1.0,1
Universidade do Extremo Sul Catarinense - Unidade Academica de Ciecias da Saude,0.0,1
"R-Pharm International, LLC",0.0,1
Federal University of Juiz de Fora,0.0,1
"Allaysis, LLC",0.0,1
"Mental Health Services in the Capital Region, Denmark",0.0,1
Tainan Municipal Hospital,0.0,1
Marla Keller,0.0,1
Kun-Ho Yoon,0.0,1
"Shenzhen Kangtai Biological Products Co., LTD",0.0,1
Advanced Dermatology,0.0,1
The First Affiliated Hospital of Dalian Medical University,0.0,1
Laniado Hospital,0.0,1
Yanfang Li,1.0,1
The First Affiliated Hospital of Zhengzhou University,0.0,1
Ramesh K Agarwal,0.0,1
"Hospital Nacional Homeopático, Mexico",0.0,1
xieruiqin,0.0,1
Gene PreDiT,0.0,1
Mensia Technologies SA,0.0,1
BioLab 612 LLC,0.0,1
"Eric Bernicker, MD",0.0,1
Biom'Up France SAS,1.0,1
"Celavie Bioscences, LLC",1.0,1
Wei Wang,0.0,1
"NovMetaPharma Co., Ltd.",1.0,1
PainReform LTD,0.0,1
"Cirius Therapeutics, Inc.",0.0,1
Sue Goldstein,1.0,1
UnicoCell Biomed CO. LTD,0.0,1
MedDerm Associates,1.0,1
Philadelphia Urosurgical Associates,0.0,1
Eric Shepard,0.0,1
Aleris-Hamlet Hospitaler København,0.0,1
Karimi Sater Gebara,0.0,1
"Federal State Budgetary Scientific Institution, Research Institute of Cardiology",0.0,1
P1vital Products Limited,0.0,1
Dasman Diabetes Institute,0.0,1
"NJOY, Inc.",0.0,1
Dr. David Yan,0.0,1
Yolanda de Diego Otero,0.0,1
Pharmasoft,1.0,1
Kai Lin Xu; Jun Nian Zheng,0.0,1
Fundació Privada Eugin,1.0,1
Harokopio University,1.0,1
"Tyme, Inc",1.0,1
Guangzhou General Hospital of Guangzhou Military Command,0.0,1
"Hallux, Inc.",0.0,1
"Dr. Reddys Laboratories, SA",0.0,1
Hookipa Biotech GmbH,1.0,1
Avita Medical,0.0,1
OSE Immunotherapeutics,1.0,1
Anthony Lembo,0.0,1
Rachel Mejia,1.0,1
"Millendo Therapeutics, Inc.",1.0,1
Lamis Kaddam,1.0,1
MurciaSalud,1.0,1
Procare Riaya Hospital,0.0,1
Hat Yai Medical Education Center,0.0,1
Imuneks Farma ilac San. Tic. A.S.,0.0,1
Enteris BioPharma Inc.,1.0,1
"Eloxx Pharmaceuticals, Inc.",0.0,1
Naturex-Dbs,0.0,1
NLS Pharmaceutics,1.0,1
PPM Services S.A.,0.0,1
Fabiola Soares Moreira Campos,0.0,1
Timothy Jones,0.0,1
Joanne Jeter,0.0,1
"Gwo Xi Stem Cell Applied Technology Co., Ltd.",0.0,1
"Innovative Cellular Therapeutics Co., Ltd.",1.0,1
Medical University of Bialystok,1.0,1
Archigen Biotech Limited,0.0,1
NHS Lothian,0.0,1
Universita degli Studi di Genova,0.0,1
Fondazione I.R.C.C.S. Istituto Neurologico Carlo Besta,0.0,1
Instituto Bernabeu,0.0,1
FluGen Inc,1.0,1
"RMJ Holdings, LLC",0.0,1
Nicklaus Children's Hospital f/k/a Miami Children's Hospital,0.0,1
Justin Fraser,0.0,1
Jena University Hospital,0.0,1
Komagome Hospital,0.0,1
Hocheol Kim,0.0,1
Sao Jose do Rio Preto Medical School,0.0,1
Portsmouth Hospitals NHS Trust,1.0,1
Donesta Bioscience,1.0,1
"Scott A. Irwin, MD, PhD",0.0,1
Universidad Autonoma de Ciudad Juarez,1.0,1
Arava Bio Tech Ltd.,0.0,1
Iuliu Hatieganu University of Medicine and Pharmacy,0.0,1
"Hospice of Henderson County, Inc.",0.0,1
LCA Pharmaceutical,1.0,1
Kathryn Wagner,0.0,1
"Kadmon, a Sanofi Company",1.0,1
"Imago BioSciences,Inc.",0.0,1
Ligartis GmbH,0.0,1
Osijek University Hospital,1.0,1
CANbridge Life Sciences Ltd.,0.0,1
"Alopexx Vaccine, LLC",1.0,1
GemVax & Kael,1.0,1
Eli Avisar,0.0,1
"Chronic Obstructive Pulmonary Disease Trial Network, Denmark",1.0,1
AMO Pharma Limited,1.0,1
"Bexion Pharmaceuticals, Inc.",0.0,1
"Southwest Hospital, China",1.0,1
Michael Murphy,0.0,1
Central Clinical Hospital w/Outpatient Health Center of Business Administration for the President of Russian Federation,0.0,1
Elgan Pharma Ltd.,0.0,1
New Hope Fertility Center,0.0,1
Jens Rikardt Andersen,0.0,1
Professional Education and Research Institute,1.0,1
"Daniel Zimpfer, MD",0.0,1
Mark Figgie,0.0,1
"Snyder, Robert W., M.D., Ph.D., P.C.",0.0,1
"Matthew Lunning, DO",1.0,1
ValiSeek Limited,1.0,1
Aljazeera Hospital,1.0,1
"Assuntina Sacco, M.D.",0.0,1
Glycom A/S,0.0,1
Groupe Hospitalier Paris Saint Joseph,0.0,1
Bernd Jilma,0.0,1
"Mt Sinai Hospital, Chicago",0.0,1
Malaria Consortium,0.0,1
Monteris Medical,0.0,1
University of Exeter,0.0,1
EURRUS Biotech GmbH,1.0,1
"FullHope Biomedical Co., Ltd.",0.0,1
PharmaEngine,1.0,1
Ingalfarma SpA,0.0,1
Ilam University of Medical Sciences,0.0,1
Dr. Muhammad Abdulghani,1.0,1
Hellenic Society for Medical Education,0.0,1
"GU Research Network, LLC",0.0,1
Zespri International Limited,1.0,1
The Third Xiangya Hospital of Central South University,0.0,1
"EHL Bio Co., Ltd.",0.0,1
Rob Gruters,0.0,1
Kosin University Gospel Hospital,1.0,1
"Protagonist Therapeutics, Inc.",0.0,1
"Shenzhen Salubris Pharmaceuticals Co., Ltd.",0.0,1
Universidade Federal Fluminense,0.0,1
Prof. Kristian Reich,0.0,1
Pharmacyclics Switzerland GmbH,0.0,1
UniQure Biopharma B.V.,0.0,1
Henrik Gudbergsen,1.0,1
"Friends Research Institute, Inc.",0.0,1
"Northwest Women's and Children's Hospital, Xi'an, Shaanxi",0.0,1
Cetylite Industries,0.0,1
Mika Lehto,0.0,1
Clinton Health Access Initiative Inc.,1.0,1
Royal Free Hospital NHS Foundation Trust,0.0,1
Keming Gao,0.0,1
"Aileron Therapeutics, Inc.",0.0,1
Xu fei,0.0,1
Saint Joseph Mercy Health System,0.0,1
"Akorn, Inc.",0.0,1
ExThera Medical Corporation,1.0,1
eXIthera Pharmaceuticals,1.0,1
LEANDRO CABRAL ZACHARIAS,0.0,1
Tara Lin,0.0,1
Richmond University Medical Center,0.0,1
Beijing HuiLongGuan Hospital,0.0,1
"Beijing Zhifei Lvzhu Biopharmaceutical Co., Ltd",0.0,1
"Vyriad, Inc.",0.0,1
Xiaoliang Gan,0.0,1
Puerta de Hierro University Hospital,0.0,1
Cynata Therapeutics Limited,1.0,1
"Mark Pomerantz, MD",0.0,1
Centro de Diabetes Curitiba Ltda,0.0,1
"Viking Therapeutics, Inc.",1.0,1
Associazione Qol-one,0.0,1
POLYSAN Scientific & Technological Pharmaceutical Company,0.0,1
Jawaharlal Institute of Postgraduate Medical Education & Research,0.0,1
Francisco Miguel Correia Sampaio,1.0,1
The Guthrie Clinic,0.0,1
Gitte Moos Knudsen,0.0,1
"St Joseph University, Beirut, Lebanon",0.0,1
Georgia State University,0.0,1
Nader Sanai,0.0,1
MDM S.p.A.,1.0,1
HumanN,0.0,1
"Prof. Dominique de Quervain, MD",0.0,1
Yang Fude,0.0,1
Olayemi Osiyemi MD,0.0,1
Kathryn Stephenson,0.0,1
"Arsanis, Inc.",0.0,1
Zeynep Kamil Maternity and Pediatric Research and Training Hospital,0.0,1
Noxopharm Limited,1.0,1
"Christopher Granger, MD",0.0,1
Universidad Autónoma de Bucaramanga,0.0,1
"Weijing Sun, MD, FACP",0.0,1
"Medimetriks Pharmaceuticals, Inc",1.0,1
Noos S.r.l.,0.0,1
"Fan Yun, MD",1.0,1
Shanghai Proton and Heavy Ion Center,0.0,1
Yamo Pharmaceuticals LLC,1.0,1
Robin E. Miller,0.0,1
Gene Signal SAS,0.0,1
Takayuki Yoshino,1.0,1
Marja-Riitta Taskinen,0.0,1
"GRI Bio, Inc.",0.0,1
Vestre Viken Hospital Trust,0.0,1
"Athena Institute, Netherlands",0.0,1
Dermata Therapeutics,0.0,1
Secretaria de Estado da Saúde,0.0,1
Kami Maddocks,0.0,1
Laboratoires Vivacy,0.0,1
"St. Luke's Hospital, Chesterfield, Missouri",0.0,1
"Teikoku Pharma USA, Inc.",1.0,1
"Jeff Taekman, M.D.",0.0,1
Nitto Denko Corporation,0.0,1
Berlin Cures GmbH,1.0,1
Iltoo Pharma,0.0,1
"National University of Ireland, Galway, Ireland",1.0,1
University Hospitals of North Midlands NHS Trust,0.0,1
Hippocration General Hospital,0.0,1
Centre Hospitalier National d'Ophtalmologie des Quinze-Vingts,0.0,1
"Robert Scott Harris, M.D.",0.0,1
Mucosis BV,1.0,1
Hospital Dona Helena,0.0,1
Gregory Piazza,0.0,1
"BioQ Pharma, Inc.",0.0,1
Shanxi Medical University,0.0,1
Håkan Hanberger,0.0,1
Histogen,0.0,1
MIP Brasil Indústria e Comércio de Produtos Farmacêuticos LTDA,0.0,1
"Fatma Adel El sherif,MD",0.0,1
"Hebei Senlang Biotechnology Inc., Ltd.",1.0,1
Partners in Health,0.0,1
argenx,1.0,1
Sanifit Therapeutics S. A.,0.0,1
Regen Lab SA,0.0,1
Kyle Hancock,0.0,1
Hildrun Haibel,0.0,1
Lyra Therapeutics,1.0,1
CbsBioscience,0.0,1
Scientific Institute San Raffaele,0.0,1
Hee Jun Kim,1.0,1
Swiss Paraplegic Centre Nottwil,0.0,1
"Beijing Dongfang Biotech Co., Ltd.",0.0,1
Kepler University Hospital,0.0,1
Micelle BioPharma Inc,0.0,1
"NeuroRx, Inc.",1.0,1
"Shanghai Haini Pharmaceutical Co., Ltd.",0.0,1
Kaiser Franz Josef Hospital,0.0,1
"Sandeep Jain, MD",0.0,1
Kitov Pharma Ltd,1.0,1
Yung-Jue Bang,0.0,1
Korean Association for the Study of Targeted Therapy,0.0,1
OmegaD LLC,0.0,1
Sara Saeidi Shahri,0.0,1
"Aiwu Ruth He, MD",0.0,1
Shanghai Jiao Tong University Affiliated Sixth People's Hospital,0.0,1
Zhejiang Provincial Center for Disease Control and Prevention,0.0,1
"Hospital de Santa Maria, Portugal",0.0,1
"National Liver Institute, Egypt",0.0,1
"PhytoTech Therapeutics, Ltd.",1.0,1
Hanan Jafar,0.0,1
Lesaffre International,0.0,1
Simon M. Cutting,0.0,1
Korean Medicine Hospital of Pusan National University,0.0,1
IVI Bilbao,0.0,1
jiangjingting,0.0,1
Sault Area Hospital,0.0,1
Alvogen Pine Brook LLC,0.0,1
Dharmais National Cancer Center Hospital,1.0,1
Greenovation Biotech GmbH,1.0,1
Allen Richert,0.0,1
Sichuan Provincial People's Hospital,1.0,1
Kaunas University of Medicine,0.0,1
"National Cancer Center, Japan",1.0,1
Guangdong Women and Children Hospital,0.0,1
Jesse Corry,0.0,1
Beneficência Portuguesa de São Paulo,0.0,1
NovaBiotics Ltd.,1.0,1
"Translational Sciences, Inc.",1.0,1
Protina Pharmazeutische GmbH,0.0,1
University Hospital Birmingham NHS Foundation Trust,0.0,1
AmDerma,0.0,1
"Proclara Biosciences, Inc.",0.0,1
NeuroWave Systems Inc.,0.0,1
Prim. Priv. Doz. Dr. Daniel Cejka,0.0,1
"Alexey Danilov, MD",1.0,1
"Amma Owusu-Ansah, MD",0.0,1
"William A. Faubion, M.D.",0.0,1
"Lowell Anthony, MD",0.0,1
First Affiliated Hospital of Chengdu Medical College,1.0,1
Filip Krag Knop,0.0,1
San Francisco Department of Public Health,0.0,1
Xi'an Traditional Medicine Hospital,0.0,1
"Jiangsu Famous Medical Technology Co., Ltd.",0.0,1
Norte Study Group,0.0,1
"Shanghai HEP Pharmaceutical Co., Ltd.",0.0,1
Mater Misericordiae University Hospital,0.0,1
Fengmei Lian,0.0,1
TotipotentRX Cell Therapy Pvt. Ltd.,1.0,1
Affiliated Hospital of Jiangsu University,0.0,1
"Benjamin Movsas, M.D.",0.0,1
"Shanghai GeneChem Co., Ltd.",0.0,1
Dauntless Pharmaceuticals,1.0,1
Ala'a Sharara,0.0,1
"VitNovo, Inc.",1.0,1
Guru Sonpavde,0.0,1
"Woodmont Pharmaceuticals, Inc.",0.0,1
Association de Recherche Clinique en Rhumatologie,1.0,1
Mitchell Grayson,0.0,1
"Lauren Giugale, MD",0.0,1
Pierre Beaulieu,0.0,1
Aghia Sophia Children's Hospital of Athens,0.0,1
Appalachian State University,0.0,1
Lene Meldgaard Knudsen,1.0,1
"Zhongshan Ophthalmic Center, Sun Yat-sen University",0.0,1
LifeNet Health,1.0,1
Dr. August Wolff GmbH & Co. KG Arzneimittel,1.0,1
"Amit Malhotra, MD",1.0,1
"Fadoi Foundation, Italy",0.0,1
Enterin Inc.,1.0,1
Orsenix LLC,0.0,1
Lin Zhong,1.0,1
"Relmada Therapeutics, Inc.",1.0,1
South Egypt Cancer Institute,1.0,1
Sir Ganga Ram Hospital,0.0,1
Robert Colebunders,0.0,1
"Millendo Therapeutics US, Inc.",0.0,1
Brain and Cognition Discovery Foundation,0.0,1
Theralase Inc.,1.0,1
"Gedeon Richter Slovakia, s.r.o.",0.0,1
Stayble Therapeutics,1.0,1
University of Hohenheim,0.0,1
IgNova GmbH,0.0,1
ONY,0.0,1
"Southeast Clinical Research Associates, LLC",0.0,1
Tung Wah Hospital,0.0,1
Iran Hepatitis Network,0.0,1
Palo Alto Veterans Institute for Research,0.0,1
Pharmascience Inc.,0.0,1
Fayoum University Hospital,0.0,1
Molly Gallogly,1.0,1
Chemical Resources,0.0,1
BRIM Biotechnology Inc.,1.0,1
BriaCell Therapeutics Corporation,1.0,1
Alan Richardson,0.0,1
"Eiger Group International, Inc.",0.0,1
Christoph Gasche,0.0,1
Sociedad Española de Neumología y Cirugía Torácica,0.0,1
"Aminex Therapeutics, Inc.",0.0,1
"NanOlogy, LLC",0.0,1
RTI International,0.0,1
Daniel Lieberman,0.0,1
"VistaGen Therapeutics, Inc.",0.0,1
Origin Inc.,1.0,1
Mauro Podda,0.0,1
Azienda Sanitaria dell'Alto Adige,0.0,1
Yassin Abdelghaffar Charity Center for Liver Disease and Research,0.0,1
"Hospital St. Joseph, Marseille, France",0.0,1
Iraj Sabahi Research Inc.,0.0,1
"Shanghai General Hospital, Shanghai Jiao Tong University School of Medicine",0.0,1
"Shanghai Bovax Biotechnology Co., Ltd.",0.0,1
Catherine Shu,0.0,1
Chung-Hoon Kim,1.0,1
Niconovum USA,0.0,1
IVFarma LLC,0.0,1
Hospital Geral de Fortaleza,0.0,1
TeaRx LLC,1.0,1
Klarisana Physician Services PLLC,0.0,1
SatRx LLC,0.0,1
University of Adelaide,0.0,1
"Beijing Da-an Bio-technology Co., Ltd.",0.0,1
Glooko,0.0,1
Guangdong Provincial People's Hospital,0.0,1
"Intezyne Technologies, Inc.",0.0,1
Tianjin Medical University General Hospital,0.0,1
"Aronora, Inc.",1.0,1
John M. Daniel,0.0,1
"Steve Yoelin M.D. Medical Associates, Inc.",0.0,1
Taoyuan General Hospital,1.0,1
Reproductive Specialists of New York,0.0,1
Ole Kudsk Jensen,1.0,1
University of Hull,0.0,1
BeyondSpring Pharmaceuticals Inc.,1.0,1
3-D Matrix Europe SAS,0.0,1
Center for Eye Research Australia,0.0,1
Joe Elie Salem,0.0,1
"Catherine Vandepitte, M.D.",0.0,1
BioVie Inc.,1.0,1
Procreatec,0.0,1
"Smith, Timothy R., M.D.",0.0,1
"Laboratorios del Dr. Esteve, S.A.",0.0,1
Sara Thønnings,0.0,1
Pope Research Corporation,0.0,1
Université Libre de Bruxelles,0.0,1
Francis Corazza,0.0,1
"William Grosh, MD",0.0,1
Adiyaman University Research Hospital,0.0,1
Araclon Biotech S.L.,1.0,1
Varian Medical Systems,0.0,1
The Republican Research and Practical Center for Epidemiology and Microbiology,0.0,1
"SK Bioscience Co., Ltd.",1.0,1
"Institute of Mental Health, Singapore",0.0,1
Lachlan Pharma Holdings,0.0,1
Melinda Seering,0.0,1
Andrea Garcia Contreras,0.0,1
"Jiangsu Wuzhong Pharmaceutical Group Co., Ltd.",1.0,1
"Sensei Biotherapeutics, Inc.",1.0,1
Erzurum Regional Training & Research Hospital,0.0,1
Professor Francois Venter,1.0,1
Tolmar Inc.,0.0,1
Aerogen Pharma Limited,0.0,1
Henrik Wiggers,0.0,1
EmeraMed,0.0,1
"Razelle Kurzrock, MD",0.0,1
University of Trieste,0.0,1
União Química Farmacêutica Nacional S/A,0.0,1
Amylyx Pharmaceuticals Inc.,0.0,1
"Guilin Medical University, China",1.0,1
"Hi-Q Marine Biotech International, Ltd.",0.0,1
Haemostatix Ltd,1.0,1
TRPHARM,0.0,1
"Metro Health, Michigan",0.0,1
Dosentrx Ltd.,0.0,1
Zai Lab Pty. Ltd.,0.0,1
Syros Pharmaceuticals,0.0,1
